budget,genres,id,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,vote_average,vote_count,profit,roi,movie_category,genres_list,release_year
30000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",76349,辛亥革命,4.065212,"[{""name"": ""Variance Films"", ""id"": 15071}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",2011-03-07,108348.0,125.0,5.0,41,-29891652.0,-0.9963884,Flop,"['Adventure', 'Drama', 'Action', 'History', 'War']",2011.0
30000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",45610,Machine Gun Preacher,13.268936,"[{""name"": ""Mpower Pictures"", ""id"": 5294}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""1984 Private Defense Contractors"", ""id"": 8532}, {""name"": ""Virgin Produced"", ""id"": 8852}, {""name"": ""Moonlighting Films"", ""id"": 9137}, {""name"": ""Apparatus Productions"", ""id"": 11956}, {""name"": ""GG Filmz"", ""id"": 11957}, {""name"": ""ITS Capital"", ""id"": 11958}, {""name"": ""Merlina Entertainment"", ""id"": 11959}, {""name"": ""MGP Productions"", ""id"": 11960}, {""name"": ""Safady Entertainment"", ""id"": 11961}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2527904.0,129.0,6.4,286,-27472096.0,-0.9157365333333334,Flop,"['Action', 'Thriller', 'Crime']",
19000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",223702,Sausage Party,66.242737,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Sony Pictures Animation"", ""id"": 2251}, {""name"": ""Sony Pictures Entertainment"", ""id"": 5752}, {""name"": ""Annapurna Pictures"", ""id"": 13184}, {""name"": ""Point Grey Pictures"", ""id"": 16615}, {""name"": ""Nitrogen Studios Canada"", ""id"": 46875}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-11-07,140752617.0,83.0,5.6,2238,121752617.0,6.4080324736842105,Hit,"['Adventure', 'Animation', 'Comedy', 'Fantasy']",2016.0
29000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",254470,Pitch Perfect 2,71.496894,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Gold Circle Films"", ""id"": 12026}, {""name"": ""Brownstone Productions"", ""id"": 12365}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-07-05,287506194.0,115.0,6.8,1940,258506194.0,8.914006689655173,Hit,"['Comedy', 'Music']",2015.0
28000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",69,Walk the Line,35.580032,"[{""name"": ""Tree Line Films"", ""id"": 84}, {""name"": ""Konrad Pictures"", ""id"": 85}, {""name"": ""Catfish Productions"", ""id"": 86}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Mars Media Beteiligungs"", ""id"": 6402}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,186438883.0,136.0,7.3,718,158438883.0,5.658531535714285,Hit,"['Drama', 'Music', 'Romance']",
30000000.0,"[{""id"": 35, ""name"": ""Comedy""}]",4967,Keeping the Faith,8.085872,"[{""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Triple Threat Talent"", ""id"": 53666}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,37036004.0,127.0,5.9,159,7036004.0,0.23453346666666666,Average,['Comedy'],
30000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",4912,Confessions of a Dangerous Mind,18.165957,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Allied Filmmakers"", ""id"": 1755}, {""name"": ""Mad Chance"", ""id"": 1757}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,33013805.0,113.0,6.6,275,3013805.0,0.10046016666666667,Average,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",
29000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",12771,Serving Sara,8.93941,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,16930185.0,100.0,5.0,85,-12069815.0,-0.4162005172413793,Flop,"['Comedy', 'Romance']",
29000000.0,"[{""id"": 35, ""name"": ""Comedy""}]",323676,The Boss,20.55509,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-07-04,78636257.0,91.0,5.5,431,49636257.0,1.7115950689655173,Average,['Comedy'],2016.0
12000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",11249,Seed of Chucky,12.653831,"[{""name"": ""Rogue Pictures"", ""id"": 134}]","[{""iso_3166_1"": ""RO"", ""name"": ""Romania""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-11-11,24829644.0,87.0,4.9,287,12829644.0,1.069137,Average,"['Drama', 'Horror', 'Comedy']",2004.0
29000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Fantasy""}]",9667,The Jacket,24.240361,"[{""name"": ""Section Eight"", ""id"": 129}, {""name"": ""Mandalay Pictures"", ""id"": 551}, {""name"": ""VIP 3 Medienfonds"", ""id"": 827}, {""name"": ""2929 Productions"", ""id"": 846}, {""name"": ""Rising Star"", ""id"": 1208}, {""name"": ""VIP 2 Medienfonds"", ""id"": 3801}, {""name"": ""Warner Independent Pictures (WIP)"", ""id"": 11509}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-04-03,21126225.0,103.0,6.8,455,-7873775.0,-0.2715094827586207,Flop,"['Drama', 'Mystery', 'Thriller', 'Fantasy']",2005.0
28000000.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",812,Aladdin,92.982009,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,504050219.0,90.0,7.4,3416,476050219.0,17.001793535714285,Hit,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy', 'Romance']",
28000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",277216,Straight Outta Compton,61.76233,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Cube Vision"", ""id"": 2780}, {""name"": ""Broken Chair Flickz"", ""id"": 63924}, {""name"": ""Crucial Films"", ""id"": 63925}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,201634991.0,147.0,7.7,1355,173634991.0,6.201249678571428,Hit,"['Drama', 'Music']",
28000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",87,Indiana Jones and the Temple of Doom,66.976776,"[{""name"": ""Lucasfilm"", ""id"": 1}, {""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,333000000.0,118.0,7.1,2781,305000000.0,10.892857142857142,Hit,"['Adventure', 'Action']",
30000000.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",14444,The Rugrats Movie,7.981116,"[{""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""Paramount Animation"", ""id"": 24955}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,100491683.0,79.0,5.7,147,70491683.0,2.3497227666666665,Hit,"['Animation', 'Family']",
60000000.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}]",2043,Along Came a Spider,21.252797,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""AZL Productions KG"", ""id"": 902}, {""name"": ""David Brown Productions"", ""id"": 903}, {""name"": ""MFP Munich Film Partners"", ""id"": 904}, {""name"": ""Phase 1 Productions"", ""id"": 905}, {""name"": ""Revelations Entertainment"", ""id"": 906}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-06-04,105178561.0,104.0,6.1,400,45178561.0,0.7529760166666667,Average,"['Crime', 'Mystery', 'Thriller', 'Action']",2001.0
29000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",315664,Florence Foster Jenkins,19.237254,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Qwerty Films"", ""id"": 892}, {""name"": ""Path\u00e9"", ""id"": 7981}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-06-05,48902953.0,110.0,6.6,392,19902953.0,0.686308724137931,Average,"['Comedy', 'Drama']",2016.0
29000000.0,"[{""id"": 28, ""name"": ""Action""}]",1428,Once Upon a Time in Mexico,27.555646,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Troublemaker Studios"", ""id"": 10807}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-11-09,98185582.0,102.0,6.2,594,69185582.0,2.3857097241379313,Hit,['Action'],2003.0
28000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",562,Die Hard,66.169628,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Gordon Company"", ""id"": 1073}, {""name"": ""Silver Pictures"", ""id"": 1885}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,140767956.0,131.0,7.5,3948,112767956.0,4.027427,Hit,"['Action', 'Thriller']",
28000000.0,"[{""id"": 35, ""name"": ""Comedy""}]",15373,Role Models,24.917665,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Internationale Filmproduktion Stella-del-S\u00fcd"", ""id"": 3075}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""New Regency Pictures"", ""id"": 10104}, {""name"": ""WideAwake"", ""id"": 28787}, {""name"": ""Stuber/Parent"", ""id"": 67334}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-03-02,92380927.0,99.0,6.4,564,64380927.0,2.2993188214285714,Hit,['Comedy'],2008.0
28000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",318846,The Big Short,57.518472,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Plan B Entertainment"", ""id"": 81}, {""name"": ""Regency Enterprises"", ""id"": 508}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-11-12,133346506.0,130.0,7.3,2607,105346506.0,3.762375214285714,Hit,"['Comedy', 'Drama']",2015.0
28000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",14292,Miracle,7.534003,"[{""name"": ""Walt Disney"", ""id"": 5888}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-06-02,64445708.0,135.0,7.0,159,36445708.0,1.3016324285714285,Average,"['Drama', 'History']",2004.0
28000000.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}]",924,Dawn of the Dead,44.529429,"[{""name"": ""New Amsterdam Entertainment"", ""id"": 572}, {""name"": ""Strike Entertainment"", ""id"": 655}, {""name"": ""Metropolitan Filmexport"", ""id"": 656}, {""name"": ""Toho-Towa"", ""id"": 657}, {""name"": ""Cruel and Unusual Films"", ""id"": 78685}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,102356381.0,101.0,6.8,1016,74356381.0,2.6555850357142856,Hit,"['Fantasy', 'Horror', 'Action']",
35000000.0,"[{""id"": 35, ""name"": ""Comedy""}]",2018,The Wedding Planner,14.949395,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Intermedia Films"", ""id"": 763}, {""name"": ""Dee Gee Entertainment"", ""id"": 869}, {""name"": ""Tapestry Films"", ""id"": 870}, {""name"": ""Prufrock Pictures"", ""id"": 34207}, {""name"": ""IMF Internationale Medien und Film GmbH & Co. Produktions KG"", ""id"": 65403}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,94728529.0,103.0,5.5,427,59728529.0,1.7065294,Average,['Comedy'],
30000000.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 878, ""name"": ""Science Fiction""}]",192577,キャプテンハーロック,14.726338,"[{""name"": ""Toei Animation Company"", ""id"": 3116}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",2013-07-09,17137302.0,115.0,6.5,356,-12862698.0,-0.4287566,Flop,"['Animation', 'Science Fiction']",2013.0
21000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",9428,The Royal Tenenbaums,24.13081,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-05-10,71441250.0,110.0,7.4,1286,50441250.0,2.4019642857142856,Hit,"['Comedy', 'Drama']",2001.0
30000000.0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2832,Identity,45.915165,"[{""name"": ""Konrad Pictures"", ""id"": 85}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,90259536.0,90.0,7.1,1061,60259536.0,2.0086512,Hit,"['Mystery', 'Thriller']",
28000000.0,"[{""id"": 35, ""name"": ""Comedy""}]",137093,Last Vegas,28.043508,"[{""name"": ""Laurence Mark Productions"", ""id"": 415}, {""name"": ""CBS Films"", ""id"": 5490}, {""name"": ""Outlaw Sinema"", ""id"": 13444}, {""name"": ""Good Universe"", ""id"": 17393}, {""name"": ""Gidden Media"", ""id"": 34886}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,134402450.0,105.0,6.4,799,106402450.0,3.8000875,Hit,['Comedy'],
28000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",699,For Your Eyes Only,26.090746,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Eon Productions"", ""id"": 7576}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,195312802.0,127.0,6.3,490,167312802.0,5.975457214285714,Hit,"['Adventure', 'Action', 'Thriller']",
28000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",9778,Serendipity,14.530803,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Tapestry Films"", ""id"": 870}, {""name"": ""Simon Fields Productions"", ""id"": 21518}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-05-10,77516304.0,90.0,6.6,521,49516304.0,1.7684394285714287,Average,"['Comedy', 'Romance']",2001.0
27000000.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",8831,Timecop,13.308127,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Renaissance Pictures"", ""id"": 467}, {""name"": ""Dark Horse Entertainment"", ""id"": 552}, {""name"": ""Largo Entertainment"", ""id"": 1644}, {""name"": ""Signature Pictures"", ""id"": 2982}, {""name"": ""JVC Entertainment Networks"", ""id"": 4248}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,101646581.0,99.0,5.5,282,74646581.0,2.764688185185185,Hit,"['Thriller', 'Science Fiction', 'Action', 'Crime']",
28000000.0,"[{""id"": 35, ""name"": ""Comedy""}]",9398,Zoolander,38.0958,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Red Hour Productions"", ""id"": 2932}, {""name"": ""Tenth Planet Productions"", ""id"": 2933}, {""name"": ""VH1 Television"", ""id"": 10692}, {""name"": ""Red Hour Films"", ""id"": 12178}, {""name"": ""MFP Munich Film Partners GmbH & Company I. Produktions KG"", ""id"": 21409}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,60780981.0,89.0,6.1,1337,32780981.0,1.1707493214285714,Average,['Comedy'],
28000000.0,"[{""id"": 10749, ""name"": ""Romance""}]",112949,Safe Haven,37.729059,"[{""name"": ""Temple Hill Productions"", ""id"": 722}, {""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-07-02,97594140.0,115.0,6.9,823,69594140.0,2.485505,Hit,['Romance'],2013.0
28000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",10439,Hocus Pocus,18.650748,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,39514713.0,96.0,6.4,471,11514713.0,0.41123975,Average,"['Comedy', 'Family', 'Fantasy']",
28000000.0,"[{""id"": 35, ""name"": ""Comedy""}]",3638,No Reservations,15.794946,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Storefront Pictures"", ""id"": 7747}, {""name"": ""WV Films III"", ""id"": 12202}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,92601050.0,104.0,6.1,327,64601050.0,2.3071803571428573,Hit,['Comedy'],
28000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",23483,Kick-Ass,45.054936,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Marv Films"", ""id"": 5374}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,96188903.0,117.0,7.1,4645,68188903.0,2.4353179642857143,Hit,"['Action', 'Crime']",
28000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",62206,30 Minutes or Less,25.039383,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",2011-11-08,40547440.0,83.0,5.6,531,12547440.0,0.44812285714285716,Average,"['Action', 'Adventure', 'Comedy']",2011.0
28000000.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",10577,Dracula 2000,6.756771,"[{""name"": ""Neo Art & Logic"", ""id"": 2811}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Wes Craven Films"", ""id"": 65507}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,33000337.0,99.0,4.6,148,5000337.0,0.17858346428571428,Average,"['Thriller', 'Horror']",
28000000.0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",22.14595,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""21 Laps Entertainment"", ""id"": 2575}, {""name"": ""Jim Henson Company, The"", ""id"": 6254}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-08-10,100654149.0,81.0,6.1,493,72654149.0,2.5947910357142856,Hit,"['Family', 'Comedy']",2014.0
28000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",4348,Pride & Prejudice,36.58383,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Scion Films"", ""id"": 7419}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,121147947.0,135.0,7.7,1358,93147947.0,3.326712392857143,Hit,"['Drama', 'Romance']",
28000000.0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",78,Blade Runner,94.056131,"[{""name"": ""Shaw Brothers"", ""id"": 5798}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""The Ladd Company"", ""id"": 7965}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",,33139618.0,117.0,7.9,3509,5139618.0,0.18355778571428571,Average,"['Science Fiction', 'Drama', 'Thriller']",
